text;sentimen
ANDIKA SEMAKIN PERKASA LUTHFI TINGGAL MIMPI..... JATENG TETAP PERKASA https://t.co/bQ1uGbyzs2;positif
Pak Andika itu levelnya bersama Raja Jawa yang asli;netral
Andika Perkasa -AKMIL -S1 -S2 -S2 -S2 -S3 Menyala gak tuh? Jangan dibanding bandingken sama sebelah ya. Jauh........ #JatengBerSATU #JatengPerkasa https://t.co/JtWNdbUpgA;netral
Mas Rambo mantu semoga menjadi keluarga yg Samawa. jiwaku telah mencintaimu sejak hari Allah menciptakan kita lebih dari setahun yg lalu hati saya cukup diberkati untuk mengejar ketinggalan tulis Angela putri Andika Perkasa dlm caption IGnya.  https://t.co/1B4vN1iJMq;netral
Ingat ya dulur yg tinggal di Jawa Tengah dan mempunyai hak pilih di sana jangan lupa coblos 01 Andika Perkasa - Hendrar Prihadi pada tgl 27 November 2024 https://t.co/iVt8lwloAk;positif
Kedatangan komandan Pacul disambut teriakan Korea Korea. Rambo siap melenting Andika Hendi untuk Jateng perkasa. https://t.co/tSNweJrzWX;netral
Istri Calon Gubernur Jawa Tengah nomor urut 1 Hetty Andika Perkasa mengungkapkan sosok Andika Perkasa adalah seorang suami yang selalu membuat dirinya merasa aman nyaman tentram dan sejahtera. Dan yang paling penting dari Andika Perkasa adalah setia. Andika Nomor Siji.  https://t.co/4j7SStcTJt;netral
MANTABS pilihan Bu Mega kpd Pak Andika Perkasa tuk cagub Jateng PDIP satu²nya partai yg sangat konsisten...tdk mencla-mencla apalagi menjilat kekuasaan. Sehat sll Ibu Megawati. Warga Jateng menyala @PDI_Perjuangan;netral
Pak Andika Perkasa adalah sosok pemimpin yg selalu peduli dengan masyarakat... https://t.co/nPQsvz78tN;positif
Cerdas !!! Terima kaosnya terima sembakonya tapi jangan terima kehadirannya sbg pemimpin apalagi kalau bisanya jualan dekengan. Exit-kan dr Jateng. Yg ada nanti dia cuma melayani kepentingan dekengan bukan kepentingan warga Jateng Pilihanku tetap coblos 01 Andika Perkasa - https://t.co/Kb4cK94vE2;positif
Survei SMRC: Pilkada Jateng Ketat Andika Perkasa-Hendi 50 4 persen dan Ahmad luthfi-Taj Yasin 47 persen #JatengBerSATU #JatengPerkasa https://t.co/KU1ZTObJFz;positif
Keluarga Besar Alumni Pemuda Pancasila Jawa Tengah mendeklarasikan dukungan kepada pasangan calon (paslon) Gubernur dan Wakil Gubernur nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Hendi) dalam Pemilihan Gubernur (Pilgub) Jateng 2024. https://t.co/LFBKant6OH;positif
Pastikan Jawa Tengah dipimpin oleh Andika Perkasa. Mantan panglima TNI kita yg ahli strategi. Indonesia aja dijaga apalagi cuma Jawa Tengah. https://t.co/6mrQq0UYG0;positif
Aku PILIH mantan panglima TNI JENDERAL ANDIKA PERKASA. https://t.co/mALQnLrGcT;positif
Heboh sambutan para pendukung Andika Perkasa - Hendi saat Komandan Korea Bambang Pacul hadir pada acara Debat Ketiga Pilgub Jateng https://t.co/tgqR7QNjjW;netral
Closing Statement @AndikaPerkasa02 - @hendrarprihadi Di Debat Pamungkas Pilkada Jateng Paslon nomor 1 Andika Perkasa-Hendrarprihadi sampaikan kata penutup di gelaran debat ketiga Pilkada Jateng 2024. Hendrar Prihadi singgung sebutan mentalitet korea yang sering dipopulerkan https://t.co/7EVXXoJsXU;netral
Purnawirawan Polri Se-Jateng siap mendukung dan memenangkan Andika Perkasa - Hendrar Prihadi pada Pilgub Jateng mendatang. . . . Andika-Hendi menyala #JatengPerkasa https://t.co/LB53OhVTnS;positif
Cukup yg bagikan rakyat biasa tanpa dilempar warga datang dgn sendirinya mengambil baju dgn senang tnp harus direndahkan. Bajunya jadi rebutan aplg orangnya. Andika Hendi dicintai tanpa harus membalas dgn merendahkan. Beda dgn Mulyono dan bonekanya. Rambo unk Jateng perkasa https://t.co/usXNayxcmb;positif
Saat Andika Perkasa Tenggelam di Lautan Gen Z Sambangi Gen Z di tempat kongkow Kopinan 24 Jl Pemuda Pati Andika Hendi mendapat sambutan luar biasa ribuan muda mudi antusias berebut salaman dan selfy. @AndikaPerkasa02 bak artis Internasional dielu elukan sejak datang hingga pulang https://t.co/xJyC8GrR9G;netral
Andika Perkasa memang punya kelas dan kualitas sbg pemimpin di kancah Internasional. Sayang rasanya jk Jawa Tengah harus jatuh ketangan anak buah Mulyono yg jelas² hanya jadi alat pemuas ambisi Mulyono semata. Jk Presiden sampai Gubernur dikuasai Mulyono mk Indonesia dlm cengkraman. https://t.co/BPugC28Spp;negatif
Visi Misi @AndikaPerkasa02- @hendrarprihadi di Debat Pamungkas Pilkada Jateng Pasangan calon gubernur dan calon wakil gubernur Jawa Tengah (Jateng) nomor urut 1 Andika Perkasa-Hendrar Prihadi menyampaikan visi-misi dan programnya pada segmen pertama debat ketiga Pilgub Jateng https://t.co/Wz18FCkYrU;netral
Calon Gubernur (cagub) Jawa Tengah nomor urut 1 Andika Perkasa menyoroti jumlah rakyat miskin yang mencapai 3 7 juta orang. Jika terpilih Andika janji berusaha menghilangkan kemiskinan ekstrem dengan cara meningkatkan akses pendidikan kesehatan dan juga ekonomi. #debatpilgub https://t.co/gRbfkqgacX;positif
Purnawirawan Polri di Jawa Tengah Deklarasi Dukung @AndikaPerkasa02- @hendrarprihadi Sejumlah purnawirawan Polri menyatakan dukungan untuk pasangan Andika Perkasa-Hendrar Prihadi dalam pilkada Jawa Tengah. Deklarasi dukungan itu dilakukan di Masdro Cafe Ungaran Kabupaten https://t.co/XilwA2ztvE;positif
Calon Wakil Bupati Blora nomor urut 2 Andika Adikhrisna Gunarjo mendampingi Cagub dan Cawagub Jawa Tengah nomor urut 1 Andika Perkasa-Hendrar Prihadi (Andika-Hendi) Menyapa Masyarakat Kabupaten Blora. Masyarakat Kabupaten Blora menyambut antusias dan hangat pasangan calon https://t.co/ZyPP4H15lP;netral
Makin menyala pak Andika Perkasa. Jawa Tengah milih Rambo bukan Sambo. #JatengPerkasa https://t.co/Z1liPOtkra;netral
Salam dari buruh pabrik di Jawa Tengah untuk Andika Perkasa. Semoga dilancarkan semua menuju Jawa Tengah 1.... https://t.co/A12Fsjnhnb;netral
Pasangan calon gubernur dan wakil gubernur Jawa Tengah Andika Perkasa- Hendrar Prihadi (Andika- Hendi) mendapatkan energi tambahan di pekan terakhir menjelang masa tenang Pemilihan Gubernur (Pilgub) Jawa Tengah 2024. Energi yang dimaksud berupa dukungan dari kalangan mayarakat https://t.co/6vaNuG6o1Q;positif
Eks pengurus PP di Jawa Tengah deklarasi dukung mas Andika Perkasa - Hendi di Pilgub Jawa Tengah. Andika Hendi butuh suara rakyat bukan suara mantan Presiden dan Presiden krn pilkada menentukan pemimpin daerah masing². https://t.co/WGYonPhaAx;netral
Buat warga Jateng liat baik² nih Bisa dibandingkan mana yg berisi dan mana yg hanya sekedar tong kosong Klo menurutku Lutfi itu gada apa²nya jika dibandingkan Jend Andika Perkasa Untuk #JatengPerkasa ANDIKA - HENDI Pilihannya https://t.co/4Vs0rRnx41;positif
Sebenarnya fisik ga selalu jadi ukuran Namun lebih pada personalitas dan rekam jejaknya Daann ANDIKA PERKASA memenuhi semua kriteria untuk menjadikan #JatengPerkasa ANDIKA - HENDI yg TERBAIK untuk JATENG https://t.co/U4THcMdLZh;positif
Kami berkesempatan mengikuti Andika Perkasa dan Hendrar Prihadi pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah saat kunjungan ke tengah masyarakat. Mampukah mereka merebut hati masyarakat ? dan Program apa saja yang mereka tawarkan untuk membangun Jawa Tengah? Saksikan https://t.co/EeH12k5v2D;netral
Menanggapi ikut sertanya Jokowi berkampanye mendukung pasangan Luthfi-Yasin Hendi mengatakan pihaknya akan semakin bekerja keras. Tetapi Hendi berharap masyarakat Jawa Tengah tetap mendukung pasangan Andika Perkasa-Hendrar Prihadi. https://t.co/J40nbXziYc;netral
Peduli dengan Gen Z juga memberikan contoh kepemimpinan yang baik terhadap generasi muda. Andika Perkasa dan Hendrar Prihadi kualitas kepemimpinannya sudah teruji dan terbukti. #JatengPerkasa https://t.co/zpwV61zZmQ;positif
Dalam debat ketiga pilihan gubernur (pilgub) Jateng pada Rabu (20/11/2024) calon gubernur nomor urut 1 Andika Perkasa memberi pandangan terhadap para penyandang disabilitas. Andika ingin pengusaha membangun sekolah luar biasa (SLB). Sementara calon gubernur nomor urut 2 https://t.co/SZ7mKFxsNx;netral
Cagub Jateng Andika Perkasa adalah sosok pemimpin yang memiliki hati welas asih. Andika-Hendi untuk Jateng #JatengPerkasa #JatengBerSATU https://t.co/TxHfgQaNDK;positif
Dukungan terhadap Pasangan calon Gubernur-Wakil Gubernur Jawa Tengah 2024 nomor urut 01 Andika Perkasa-Hendrar Prihadi terus berdatangan. Kali ini dukungan datang dari Korps Alumni Dewan Pengurus Daerah (DPD) Komite Nasional Pemuda Indonesia (KNPI) Jawa Tengah. Mereka https://t.co/H9niH0MxIP;positif
Prestasi gemilang Pak Andika Perkasa saat masih di TNI... https://t.co/C99SEuGgA6;netral
PROFIL SANG JENDERAL PERKASA Ingat tgl 27 Nopember coblos No 1 Andika-Hendi;netral
Pilihan tepat untuk Jakarta dan Jateng. ️ Mas Pram-bang Doel untuk Jakarta. ️ Andika Perkasa-Hendi untuk Jawa Tengah. ;positif
Satu partai mendukung PERKASA tp bikin panik partai keroyokan. Mari kita dukung PERKASA dan jgn lupa coblos nomor 1 tuk JATENG lebih baik. PERKASA MENYALA Mantab lah PDIP;positif
Untuk Jawa Tengah Andika Perkasa Gubernur nya https://t.co/yW7gPLZzsb;netral
Dimanapun dengan siapapun Pak Andika Perkasa selalu asik klo diajak ngobrol... https://t.co/khu5lSFEXV;netral
Joko Widodo ikut hadir dalam kampanye paslon Gubernur-Wakil Gubernur Jawa Tengah Ahmad Luthfi - Taj Yasin di Grobogan Minggu siang. Menanggapi hal itu pasangan Andika Perkasa - Hendrar Prihadi menyatakan tetap optimis memenangkan Pilkada Jawa Tengah. https://t.co/ns6OyEQSsE https://t.co/Gckr6cYpNP;netral
"Gus Yasin ki nek tekon ga belajar disik.. Apa dia lupa waktu itu dia adalah wakil gubernur? Dari dua paslon ini keliatan mana yg belajar mana yg tidak.. Andika &amp; Hendi untuk Jateng Perkasa.. https://t.co/oGNeuZwxki";netral
Deklarasi Purnawirawan Polri Jawa Tengah siap mendukung dan memenangkan Andika Perkasa - Hendrar Prihadi pada Pilgub Jateng 2024 Andika-Hendi menyala #JatengPerkasa #JatengBerSATU https://t.co/J1PR8hBcfm;positif
Ketika Pak 'Andika Perkasa' memimpin TNI AD. Inilah yang dilakukan Beliau saat mendapat laporan ada lokasi perumahan/barak2 yang 70% rumah mengalami kerusakan/tidak layak huni. Andika-Hendi pemimpin idaman Jateng. #JatengPerkasa #JatengBerSATU https://t.co/0KafbuV3zf;netral
Raja Jawa yg asli Sri Sultan Hamengkubuwano X hadir sekaligus menjadi saksi pernikahan Puteri Andika Perkasa Angela Adinda Nurrina Perkasa dengan Iptu Haviz Prasetia Akbar. Hadir juga mantan Panglima TNI Djoko Suyanto menjadi saksi dari pengantin laki-laki #JatengPerkasa ️ https://t.co/5nD9YQQ3c0;netral
Tanpa diendorse presiden mantan presiden wakil presiden artis anak presiden juga bansos Andika Perkasa diendorse oleh seluruh warga Jawa Tengah. Maaf harga diri Jawa Tengah bukan diatas Bansos atau uang 100 ribu https://t.co/Wma7Qv4xRB;netral
Apa ini yg warga Jawa Tengah inginkan tuk menjadi Pemimpin ? Say No Sambo Sambo itu Penjahat yg berada di Penjara bukan ikut Pilkada Jawa Tengah Perkasa dibawah Pimpinan Andika Perkasa Hendi https://t.co/n6G8eKqG0j;netral
Hasil survei SMRC pada 7-12 November menunjukkan pasangan Andika Perkasa-Hendrar Prihadi (Hendi) unggul dibanding pasangan Ahmad Luthfi-Taj Yasin. Jateng Perkasa https://t.co/3cGwNHmj9n;positif
Jend Andika Perkasa Rekam jejaknya dikenal bersih Dia intelektual di militer Dan karir tertingginya didapatkan dari bawah Dari sudut pandang manapun dia pantas untuk membawa #JatengPerkasa ANDIKA - HENDI yg TERBAIK untuk JATENG https://t.co/5orcHnO3nJ;positif
Kumendan Korea Bambang Pacul terus mengawal kemenangan Andika Perkasa-Hendi. Mentalitet Korea adalah rotan yg lentur dan melenting bukan kayu yg mudah patah. https://t.co/gytVgCzrba;netral
Pernah menjadi panglima TNI Andika Perkasa tentu saja gak bisa dipandang sebelah mata Pun demikian dengan Hendrar Prihadi yg sudah terbukti bagaimana keberhasilannya selama menjadi walikota Panggung debat hanya kanvas karena ANDIKA - HENDI adalah pelukis handal di dunia nyata https://t.co/tTP2xWV7wo;netral
Momen keren saat Pak Andika Perkasa dapat penghargaan dari Singapura... https://t.co/XNC8gLVAEV;netral
Pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) berkomitmen menangis dan tertawa bersama rakyat. Hal itu diungkapkan pada saat menyampaikan pernyataan penutup dalam debat ketiga pilgub Jateng pada Rabu https://t.co/4fQQNXeK7L;netral
Kalau anak muda Jawa Tengah secerdas mereka semua sudah bisa dipastikan gempuran sembako tdk akan berpengaruh terhadap pemilih. Satukan Jawa Tengah tanpa endorse presiden dan wakil presiden bersama Andika Perkasa dan Gus Hans. https://t.co/ia28aaEoiM;netral
K.H. dr. Umar Wahid Hasyim cucu pendiri Nahdlatul Ulama (NU) menyerukan kepada seluruh masyarakat Jawa Tengah untuk mendukung dan memilih pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa dan Hendrar Prihadi (Andika-Hendi) pada Pemilihan https://t.co/wnaoH47s2X;positif
Calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 1 Andika Perkasa-Hendrar Prihadi (Andika-Hendi) merupakan representasi dari perjuangan rakyat di Jawa Tengah. Andika Perkasa-Hendrar Prihadi (Andika-Hendi) mengajak warga Jawa Tengah untuk mempercepat langkah menuju kemenangan https://t.co/hsYveY1Gnb;netral
Dengan latar belakangnya di Militer dan mempunyai intelektualitas dan integritas yg mumpuni Jend Andika Perkasa adalah pilihan tepat untuk Jateng hebat ANDIKA - HENDI yg TERBAIK untuk #JatengPerkasa https://t.co/DRyzydjvXf;positif
Ayo Jateng Menangkan Andika Perkasa.;positif
Semua harus berjalan dengan ketulusan dan niat baik. Insyaallah Jawa Tengah akan semakin Maju dan Perkasa. Jangan salah pilih! Pilihlah Nomor Siji Andika-Hendi. #JatengPerkasa #JatengBerSATU #AndikaHendi https://t.co/Oz4bISmxOO;positif
Pesona Andika Perkasa Cagub Jateng Nomor Satu Yang Selalu Diajak Warga Untuk Selfie Calon Gubernur Jawa Tengah nomor urut 1 @AndikaPerkasa02 memiliki karakter kepemimpinan yang kuat dan pesona tersendiri bagi warga Jawa Tengah. Dalam berbagai kesempatan Andika Perkasa https://t.co/JH8bTgowUz;netral
Andika Perkasa - Hendrar Prihadi untuk Jateng yang perkasa Abu Nafi - Andika Adikrishna untuk Blora yang lebih baik. Andika-Hendi menyala Abu-Andika melenting . . . https://t.co/7WFLs67ZDZ;netral
paslon Gubernur-Wakil Gubernur Jawa Tengah (Jateng) Andika Perkasa-Hendrar Prihadi batal menggelar kampanye akbar. Keduanya akan lebih fokus berkampanye menyasar lebih banyak daerah. https://t.co/DhhETJ8wUa;netral
Komisi Pemilihan Umum (KPU) Jawa Tengah menggelar debat ketiga Pilgub Jateng pada Rabu (20/11/2024). Calon Gubernur Jateng nomor urut 2 Ahmad Luthfi bertanya kepada calon Gubernur nomor urut 1 Andika Perkasa mengenai filosofi budaya Jawa yang akan dijadikan pedoman jika menang https://t.co/QOTv6e32qf;netral
Cagub Jawa Tengah nomor urut 1 Andika Perkasa disambut antusias Zilenial (Gen Z dan Milenial) Bersama Andika-Hendi Jawa Tengah lebih Maju dan Perkasa. #JatengPerkasa https://t.co/9qOScbJw0W;netral
Jenderal TNI (Purn) Andika Perkasa merupakan pemimpin cerdas punya hikmat dan jujur. Orang jujur pasti baik. Beda dengan orang baik belum tentu jujur. Jateng membutuhkan Mas Andika pemimpin yang mampu mendongkrak perekonomian dan kesejahteraan masyarakatnya. #JatengPerkasa https://t.co/HHFNy20Yjk;positif
Jokowi Khawatir Andika Perkasa Menang https://t.co/I6pQCi6hi6;negatif
Meskipun tidak didukung belasan partai tidak diendorse Presiden dan juga tidak dipromosikan oleh artis-artis ternama namun Mas Rambo tetap menyala. Andika Perkasa - Hendrar Prihadi untuk Jateng yang PERKASA . . . Andika-Hendi menyala #JatengPerkasa https://t.co/s0HM6bfirv;netral
Berdasarkan riwayat dan kinerja di militer Calon Gubernur Jateng 'Andika Perkasa' memiliki sejumlah karakteristik ideal sebagai pemimpin seperti kerendahan hati inklusif memahami konteks hingga kecakapan dan intelektualitas tinggi. Andika-Hendi layak memimpin Jawa tengah. https://t.co/HFw4v6wng0;positif
Cagub dan Cawagub Jawa Tengah Nomor Urut 1 Andika-Hendi Bergerak Bersama Satu Rasa Satu Karsa untuk Jawa Tengah Perkasa. #JatengPerkasa https://t.co/TDNxqIYKTF;netral
Jawa tengah akan menjadi sejarah provinsi yg pertama kali akan memiliki gubernur seorang mantan panglima TNI. Kebanggaan ini jangan disia-siakan. Warga Jawa Tengah Pilih nomor 1 Andika Hendi untuk Jateng perkasa. Rambo bukan Sambo https://t.co/Awdzg5ikxQ;positif
Andika Perkasa cerdas tegas dan peduli rakyat yg membutuhkan uluran tangan. Rekam jejak sbgi pimpinan TNI sdh membuktikan tdk ada rekam jejak yg suram.;positif
Andika Perkasa makin perkasa di Jawa Tengah. Pantesan kubu Sambo makin panik. Sudah diendorse presiden sekarang kampanye mengajak mantan presiden. Rakyat Jateng pilihannya Rambo bukan Sambo. https://t.co/4Ktmvt1NW4;netral
Calon Gubernur Jawa Tengah nomor urut 1 Andika Perkasa memiliki karakter kepemimpinan yang kuat dan pesona tersendiri bagi warga Jawa Tengah. Dalam berbagai kesempatan Andika Perkasa selalu mendapatkan sambutan antusias dan hangat warga serta selalu diajak warga untuk bersosialisasi https://t.co/ounPpsiT88;positif
Senyum yang selalu mengiringi Pak Andika Perkasa ketika berjumpa dan menyapa warga jadi daya tarik tersendiri bagi masyarakat untuk mendekat. Andika - Henri no. 1 Jateng Maju https://t.co/Vhdh0EgNiO;netral
Saat Pak Andika Perkasa mengisi Kuliah Umum di Universitas Udayana dengan tema Tantangan Generasi Muda Indonesia di Era Disrupsi . Tidak diragukan lagi kwalitas Cagub Jateng Andika Perkasa. Andika-Hendi untuk Jawa Tengah;positif
Saatnya Rapatkan Barisan Menghadapi Serbuan Sembako Pasukan MULYONO Instruksi Bambang Pacul @AndikaPerkasa02 - @hendrarprihadi Batal Kampanye Akbar Jelang Pencoblosan Pilgub Jateng Pasangan calon Gubernur dan Wakil Gubernur Jawa Tengah nomor urut 01 Andika Perkasa-Hendrar https://t.co/Bz9q2dRtrk;netral
Suksesnya pembangunan suatu daerah bukan hanya tergantung pada pemimpinnya tpi juga warga yg aktif ikut membangun. Paslon Andika Hendi sadar itu dan akan terus bergerak bersama warga. Andika Hendi untuk Jateng Perkasa https://t.co/3MHyIvHpaD;positif
Terima Kasih Untuk masyarakat yang telah menonton Debat Terakhir atau debat Publik Ketiga pemilihan Gubernur dan Wakil Gubernur Jawa Tengah 2024 Calon Gubernur Jawa Tengah Nomor Urut : 1. Andika Perkasa - Hendrar Prihadi 2. Ahmad Luthfi - Taj Yasin Jadi sudah mantap dengan pilihannya https://t.co/uhqn3L4Qqp;netral
Apa ga bangga punya Gubernur Jenderal TNI Bintang Empat ? Bangga kan makanya coblos nomor 1 Mas Rambo Andika Perkasa Mas Hendi !! Jawa Tengah Perkasa mengayomi warga https://t.co/sq3MkNpRWP;positif
Keluarga besar alumni Pengurus Pemuda Pancasila (PP) Jawa Tengah secara resmi mendeklarasikan dukungan mereka kepada Andika Perkasa - Hendrar Prihadi sebagai calon Gubernur Jateng periode 2025-2030. . . . Andika-Hendi menyala #JatengPerkasa https://t.co/3YKgIMG2y2;positif
Jokowi Khawatir Andika Perkasa Menang https://t.co/xLKhCzyPxd;negatif
Komandan Bambang Pacul terus menemani dan mendampingi Andika Perkasa - Hendrar Prihadi untuk menyatukan warga Jawa Tengah. . . . Melenting https://t.co/99mEhP0BbE;netral
Purnawirawan Polri di Jawa Tengah Deklarasi Dukung Andika Perkasa-Hendrar Prihadi https://t.co/pPSbl8pkX7;positif
Ketika sang mantan panik Krn warga Jateng lebih memilih Rambo bukan Sambo Bersama mas Andika Perkasa dan Mas Hendrar Prihadi wujudkan #JatengBerSATU yg semakin membuat #JatengPerkasa;positif
Seorang pemimpin merupakan bagian dari solusi bukan bagian masalah. Mas Rambo Andika Perkasa pemimpin hebat yang tumbuh bukan karena tindakan yang keras melainkan menebarkan pikiran dan semangat yang mengilhami pengikutnya. ;positif
Komandan Bambang Pacul terus fight untuk mengawal paslon cagub/cawagub Jateng Andika Perkasa - Hendrar Prihadi menuju Jateng 1. Teruntuk para Korea!! Yuk jangan biarkan Komandan kita berjuang sendirian . Dukung dan kawal Andika-Hendi untuk Jateng yang perkasa. https://t.co/3yLZIiJGqB;netral
Jadi isu Komandan Bambang Pacul main dua kaki itu fitnah. 100% Komandan Bambang Pacul mendukung Cagub-Cawagub Andika Perkasa dan Hendrar Prihadi. #JatengPerkasa #JatengBerSATU https://t.co/3YVxbsgHl6;positif
Andika Perkasa: Branding Pariwisata Jawa Tengah Bisa Efektif Jika Dilakukan Swasta https://t.co/btNn2WTVWh;netral
Video Andika Perkasa Targetkan Pertumbuhan Ekonomi Jateng 6 5% https://t.co/56u8xCRQXx;netral
Warga Jateng udah cerdas Sembakonya diterima tapi coblosnya tetap Andika Perkasa Itu kan uang rakyat nanti kalo mereka jadi pasti KORUP utk mengembalikan modal yg habis itu https://t.co/Z92AKaFVtA;netral
Survei Andika Perkasa terus naik bukti Jawa Tengah pilih Rambo bukan sambo boneka KIM+PKS. https://t.co/ojrMz22lXI;positif
Jokowi Khawatir Andika Perkasa Menang' https://t.co/t9BVDQRKWt;negatif
Sebelum rekom untuk Pak Andika Perkasa turun Komandan Patjul sudah menyiapkan 2 Mobil Rantis untuk digunakan Kampanye sang Jendral Satu warna Hijau Army Satu lagi warna Merah Asal klen tahu ituh mobil rantis non militer kalo mau beli inden nya butuh wektu lebih dari 3 bulan.. https://t.co/2QQValXEUD;netral
Survei Indikator Politik: Luthfi Ungguli Andika Perkasa https://t.co/p6xgDnmscG;negatif
Taon kmaren nich Cagub 01 Jateng Andika Perkasa bertemu mahasiswa Univ Udayana ntuk beri Kuliah Umum.. Pak @jokowi ajak donk Pak Luthfi uji nyali masuk kampus ketemu mahasiswa! Banting ceban... https://t.co/akfiQ2Ip1V;netral
Siapa yg berani mau periksa LHKPN Andika Perkasa asal muasal hartanya darimana kalo tdk bisa dibuktikan harus disita hartanya @KPK_RI @KejaksaanRI Kejanggalan LHKPN Andika Perkasa: Harta Tembus Rp198 M Harga Rumah di Amerika Disebut Tak Masuk Akal https://t.co/6zt4Da10UJ;negatif
Momen kehebohan saat Komandan Bambang Pacul tiba di lokasi debat ketiga Pilgub Jateng. Pak Komandan turun langsung untuk memberikan dukungan dan semangat kepada pasangan cagub/cawagub Jateng Andika Perkasa - Hendar Prihadi yang mengikuti debat malam ini. #JatengPerkasa https://t.co/gQa4Sd8Kz1;netral
Inilah sebabnya masyarakat Jateng lebih memilih Rambo bukan Sambo Krn mas Andika Perkasa dan Mas Hendrar Prihadi lebih mengutamakan kepentingan masyarakat Jateng drpd kepentingan org2 atau golongan tertentu…;positif
Cagub Jateng nomor urut 1 Andika Perkasa mengatakan pendirian SLB di Jateng tidak cukup hanya oleh pemerintah saja. Pihaknya akan menggandeng pihak swasta untuk turut hadir dalam pendirian SLB itu.;netral
Baju hejo mirip warna baju pak Andika (( ngaku ngaku )) Andika Hendi untuk Jawa Tengah! . . Selamat Pagi Indonesia 🇮🇶️ https://t.co/cDu5X8CYuJ;positif
Andika Perkasa Tawarkan Insentif Sektor Usaha di Jawa Tengah https://t.co/jWxt92xbgD;positif
Semoga Pak Andika Perkasa Lebih PERKASA dalam melawan kepungan #JatengPerkasa @horastondi03;netral
#FOTO Angela putri eks Panglima TNI Andika Perkasa resmi dinikahi Iptu Hafiz Prasetia Akbar. Intip lagi foto prewedding keduanya dengan beragam busana adat Indonesia. https://t.co/xkFdqe9ePT;netral
Alih-alih berkampanye secara besar-besaran paslon no. 1 Andika Perkasa dan Hendrar Prihadi lebih memilih melakukan kampanye berupa aktivitas lain seperti bakti sosial untuk menggaet suara masyarakat Jateng. #JatengPerkasa https://t.co/pejd1kJmB6;positif
Influencer Minta Andika Perkasa Berbagi Tips Beli Tanah Berharga Murah https://t.co/4zO89x5mr6;netral
Hasil Survei Pilkada Jateng 2024 Dekat Pencoblosan Elektabilitas Andika Perkasa vs Ahmad Luthfi https://t.co/Bl1q5vaqhB lewat @tribunkaltim;netral
Duel Panas 'Perang Bintang' di Pilkada Jateng: 3 Lembaga Survei Ungkap Persaingan Ketat Andika Perkasa vs Ahmad Luthfi https://t.co/44XZE3H3sP;positif
Purnawirawan Polri aja lebih memilih Rambo masak kalian tidak? Semua akan Rambo pada waktunya. Pilih Lebih Baik dan Mumpuni Purnawirawan Polri Se-Jateng Deklarasi Dukung Andika-Hendi. https://t.co/BvXj8nMcEO;positif
#FOTO Angela putri eks Panglima TNI Andika Perkasa resmi dinikahi Iptu Hafiz Prasetia Akbar. Intip lagi foto prewedding keduanya dengan beragam busana adat Indonesia. https://t.co/kp2k42kZLF;netral
Sosok Jenderal Andika Perkasa di mata keluarga besar di Magelang tetap supel dan sederhana meski berpangkat. Kesederhanaan dan kesupelannya tetap terjaga meskipun telah beristrikan anak dari pejabat militer berpengaruh AM Hendropriyono. #JatengPerkasa #JatengBerSatu https://t.co/IwQt67Yf06;netral
Jokowi Khawatir Andika Perkasa Menang. https://t.co/PeQH3nqgZs;netral
JK hingga Luhut Turut Hadiri Pernikahan Putri Andika Perkasa https://t.co/VACvYKXYkg;netral
SMRC: Elektabilitas Andika-Hendi Ungguli Luthfi-Yasin di Pilgub Jateng https://t.co/TkybToG6Rb;netral
Momen hangat terjadi di sesi penutup debat pamungkas Pilgub Jateng 2024. Kedua pasangan calon Andika Perkasa-Hendrar Prihadi dan Ahmad Luthfi-Taj Yasin saling berpelukan di akhir sesi debat. https://t.co/9U07VjQzTb;netral
Terlalu murah masa depan Jawa Tengah lima tahun kedepan ditukar Bansos ataupun serangan fajar. Andika Perkasa dan Hendrar Prihadi terbaik untuk Jateng maju dan bermartabat. https://t.co/z3Y2Ox4CCN;positif
Saya bersama Mas @hendrarprihadi punya misi menekan angka kemiskinan di Jawa Tengah sesuai dengan poin utama dari SDG's yakni No Poverty. Menjadikan Jawa Tengah sebagai Jembatan emas yang Aman Berdikari serta Rumah yang Ramah bagi semua. Ini adalah kerja kolektif yang akan segera dilakukan https://t.co/fFpetYhu0L;netral
MENYALA JENDRAL Kita diajarkan tuk kejujuran bukan tuk disogok. MELEDAK.......... JATENG PERKASA Andika Hendi;netral
Siapa yg naruh bawang??? Momen saat Jenderal Andika Perkasa menangis ketika menjenguk Sertu Rizka Nurjanah yg mengalami tumor otak dan menyebabkan kebutaan. https://t.co/2Lg4YTVnAM;netral
#KomandanPacul Ketua Timses Jadi KSP Jalan Mulus Kemenangan Ahmad Luthfi? Bambang Pacul Kalau Menjadi KSP Di Bayar Pakai APBN Gak? Semangat.. Pak andika... Perkasa maju terusssss Rakyat Jawa Tengah juga harus pintar Jateng di obok obok Genk Mulyono dengan segala cara demi menang https://t.co/wk6fBDCfBX;netral
